index,filename,latency_s,num_detections,warmup
476,000000053909.jpg,0.02533644799996182,1,False
477,000000053994.jpg,0.02546107800003483,3,False
478,000000054123.jpg,0.02489607600000454,4,False
479,000000054164.jpg,0.025096151000070677,2,False
480,000000054592.jpg,0.025286947000040527,4,False
481,000000054593.jpg,0.025707022000005963,6,False
482,000000054605.jpg,0.028075456000124177,18,False
483,000000054628.jpg,0.025304725000069084,12,False
484,000000054654.jpg,0.025684985999987475,3,False
485,000000054931.jpg,0.024863334999963627,1,False
486,000000054967.jpg,0.02628672900004858,19,False
487,000000055002.jpg,0.024162646999911885,2,False
488,000000055022.jpg,0.02631300600000941,6,False
489,000000055072.jpg,0.025106131000029563,1,False
490,000000055150.jpg,0.026509599000064554,14,False
491,000000055167.jpg,0.024767000999872835,8,False
492,000000055299.jpg,0.025112947000025088,1,False
493,000000055528.jpg,0.025838670999974056,4,False
494,000000055950.jpg,0.024979520999977467,1,False
495,000000056127.jpg,0.02594454199993379,3,False
496,000000056288.jpg,0.025357188000043607,3,False
497,000000056344.jpg,0.025749133999852347,7,False
498,000000056350.jpg,0.026171263999913208,3,False
499,000000056545.jpg,0.025040835000027073,1,False
500,000000057027.jpg,0.02469194500008598,4,False
501,000000057149.jpg,0.02532202099996539,3,False
502,000000057150.jpg,0.024472649000017554,12,False
503,000000057232.jpg,0.026655839999875752,6,False
504,000000057238.jpg,0.024246888000106992,3,False
505,000000057244.jpg,0.02491035399998509,0,False
506,000000057597.jpg,0.025252335999994102,4,False
507,000000057672.jpg,0.026152652999826387,10,False
508,000000057725.jpg,0.025002243000017188,2,False
509,000000057760.jpg,0.02434494499993889,5,False
510,000000058029.jpg,0.0257827080001789,3,False
511,000000058111.jpg,0.024670611999908942,1,False
512,000000058350.jpg,0.026209153999843693,8,False
513,000000058384.jpg,0.02469709399997555,0,False
514,000000058393.jpg,0.024979206000125487,0,False
515,000000058539.jpg,0.025396596000064164,7,False
516,000000058636.jpg,0.0260054120001314,0,False
517,000000058655.jpg,0.0251473169998917,3,False
518,000000058705.jpg,0.0253522810000959,3,False
519,000000059044.jpg,0.025558058999877176,8,False
520,000000059386.jpg,0.0249096309999004,0,False
521,000000059598.jpg,0.026262172000087958,11,False
522,000000059635.jpg,0.028172603999792045,23,False
523,000000059920.jpg,0.0251405579999755,2,False
524,000000060052.jpg,0.02486776099999588,0,False
525,000000060090.jpg,0.024661501000082353,3,False
526,000000060102.jpg,0.02473307500008559,2,False
527,000000060347.jpg,0.025680633000092712,2,False
528,000000060363.jpg,0.02535428100009085,1,False
529,000000060449.jpg,0.02618356099992525,5,False
530,000000060507.jpg,0.025515708000057202,6,False
531,000000060770.jpg,0.024336630000107107,2,False
532,000000060823.jpg,0.027278878999823064,20,False
533,000000060835.jpg,0.025569021999899633,2,False
534,000000060855.jpg,0.0250135199999022,6,False
535,000000060886.jpg,0.025930023999990226,13,False
536,000000060899.jpg,0.025128668999968795,5,False
537,000000060932.jpg,0.026236894000021493,11,False
538,000000061108.jpg,0.02516126099999383,5,False
539,000000061171.jpg,0.026032320000012987,4,False
540,000000061268.jpg,0.024840446000098382,1,False
541,000000061333.jpg,0.02520646600009968,6,False
542,000000061418.jpg,0.02661811799998759,9,False
543,000000061471.jpg,0.025355225000112114,3,False
544,000000061584.jpg,0.02476707499999975,3,False
545,000000061658.jpg,0.025867245000199546,4,False
546,000000061747.jpg,0.02616617200010296,3,False
547,000000061960.jpg,0.02470931599987125,3,False
548,000000062025.jpg,0.026301913999986937,4,False
549,000000062353.jpg,0.02609852399996271,5,False
550,000000062355.jpg,0.025013946000171927,6,False
551,000000062554.jpg,0.025403392000043823,5,False
552,000000062692.jpg,0.024849780000067767,1,False
553,000000062808.jpg,0.025715671000170914,8,False
554,000000063047.jpg,0.025596354999834148,4,False
555,000000063154.jpg,0.024541593000094508,1,False
556,000000063552.jpg,0.026441488000045865,3,False
557,000000063602.jpg,0.025245317999861072,5,False
558,000000063740.jpg,0.02622404299995651,11,False
559,000000063965.jpg,0.024711093999940204,3,False
560,000000064084.jpg,0.02509753900017131,1,False
561,000000064359.jpg,0.02399481299994477,1,False
562,000000064462.jpg,0.024642092999783927,2,False
563,000000064495.jpg,0.02541091100010817,1,False
